T,wCO2,rho_s,rho_fl,mu_fl,wC_s,wC_fl,wMg_s,wSi_s,wH_s,Dolomite,Antigorite,Talc,Magnesite,Chlorite,"q,tc-ds633","mt,tc-ds633","hem,tc-ds633","lime,tc-ds633","cc,tc-ds633"
573.15,1.80360721442886,2774.46357833631,920.80943688937,-436038.761754386,0.00363477798312798,0.00132368124973547,0.205568326917241,0.182629891294133,0.011190677374124,0.0229704424496552,0.836579254255907,0.084166428287256,0,0,0,0.0270343617282789,0.0242594116819451,0,0.00499010159695802
573.15,1.90380761523046,2774.46357833631,920.80943688937,-436038.761754386,0.00363477798312798,0.00132368124973547,0.205568326917241,0.182629891294133,0.011190677374124,0.0229704424496552,0.836579254255907,0.084166428287256,0,0,0,0.0270343617282789,0.0242594116819451,0,0.00499010159695802
573.15,2.00400801603206,2774.46357833631,920.80943688937,-436038.761754386,0.00363477798312798,0.00132368124973547,0.205568326917241,0.182629891294133,0.011190677374124,0.0229704424496552,0.836579254255907,0.084166428287256,0,0,0,0.0270343617282789,0.0242594116819451,0,0.00499010159695802
573.15,2.10420841683367,2776.94372482519,920.833825045754,-435241.534275946,0.00421137822969179,0.00156788412644036,0.205268160610367,0.18236321918167,0.0110991461359143,0.0317247333733894,0.828005348248747,0.08945277583242,0,0,0,0.0256277881764468,0.0251893543689969,0,0
573.15,2.20440881763527,2776.95365025671,920.863864497274,-434417.31829972,0.00421139097947573,0.00186855373078721,0.205268782051747,0.18236377127923,0.0110988409746774,0.0317248481988055,0.827973593603993,0.0894773333688726,0,0,0,0.0256489315949523,0.0251752932333766,0,0
573.15,2.30460921843687,2776.95365025671,920.863864497274,-434417.31829972,0.00421139097947573,0.00186855373078721,0.205268782051747,0.18236377127923,0.0110988409746774,0.0317248481988055,0.827973593603993,0.0894773333688726,0,0,0,0.0256489315949523,0.0251752932333766,0,0
573.15,2.40480961923848,2776.95365025671,920.863864497274,-434417.31829972,0.00421139097947573,0.00186855373078721,0.205268782051747,0.18236377127923,0.0110988409746774,0.0317248481988055,0.827973593603993,0.0894773333688726,0,0,0,0.0256489315949523,0.0251752932333766,0,0
573.15,2.50501002004008,2776.98298398638,920.953666052168,-432582.359280411,0.00421142866106917,0.00276656597886632,0.20527061870259,0.18236540298655,0.011097939080048,0.0317251866848633,0.82787972834941,0.0895499283908678,0,0,0,0.0257114211908974,0.0251337353839619,0,0
573.15,2.60521042084168,2777.14336372793,920.978065585641,-432189.471344226,0.00425922976862399,0.00301033808992677,0.205243727150939,0.182341512140968,0.0110913197842195,0.0317228093463242,0.827262102198139,0.0899098208654674,0.000322584554577058,0,0,0.0255269018207369,0.0252557812147557,0,0
573.15,2.70541082164329,2777.97829353906,920.978180875423,-432187.695389013,0.00452032970275879,0.00301148959228429,0.205094204663909,0.182208674188928,0.0110564355507879,0.0317093550177573,0.824019942787336,0.0917735274550594,0.00208562541129924,0,0,0.0244297890929328,0.0259817602356154,0,0
573.15,2.80561122244489,2778.81165380932,920.978290990707,-432186.000557011,0.0047810937836726,0.00301258940224878,0.20494480899376,0.182075948902847,0.0110216278088738,0.0316958883096014,0.820783239803147,0.0936334298912778,0.00384751121475805,0,0,0.0233312199473457,0.0267087108338699,0,0
573.15,2.90581162324649,2778.81165380932,920.978290990707,-432186.000557011,0.0047810937836726,0.00301258940224878,0.20494480899376,0.182075948902847,0.0110216278088738,0.0316958883096014,0.820783239803147,0.0936334298912778,0.00384751121475805,0,0,0.0233312199473457,0.0267087108338699,0,0
573.15,3.0060120240481,2780.47342845942,920.978516234072,-432182.523987443,0.00530143605390161,0.00301483957474395,0.204646522085513,0.181810946475457,0.0109522550764296,0.0316689350173128,0.814327396084172,0.0973413374347126,0.00736658969019125,0,0,0.0211312051795033,0.0281645365941073,0,0
573.15,3.1062124248497,2780.47342845942,920.978516234072,-432182.523987443,0.00530143605390161,0.00301483957474395,0.204646522085513,0.181810946475457,0.0109522550764296,0.0316689350173128,0.814327396084172,0.0973413374347126,0.00736658969019125,0,0,0.0211312051795033,0.0281645365941073,0,0
573.15,3.2064128256513,2782.1293847556,920.978742631362,-432179.035841339,0.00582025124172544,0.00301710094107134,0.204348916057998,0.181546548952411,0.0108831798208757,0.0316419703631516,0.807892443509957,0.101035193180729,0.0108797385907749,0,0,0.0189284638789873,0.0296221904764004,0,0
573.15,3.30661322645291,2782.1293847556,920.978742631362,-432179.035841339,0.00582025124172544,0.00301710094107134,0.204348916057998,0.181546548952411,0.0108831798208757,0.0316419703631516,0.807892443509957,0.101035193180729,0.0108797385907749,0,0,0.0189284638789873,0.0296221904764004,0,0
573.15,3.40681362725451,2783.78029709954,920.978974777271,-432175.469485156,0.00633750518763956,0.00301941967256043,0.204052067286088,0.181282824186258,0.0108143791857538,0.0316150145152439,0.801476092615221,0.104716836810541,0.0143866917059629,0,0,0.0167250711605945,0.0310802931924359,0,0
573.15,3.50701402805611,2783.78029709954,920.978974777271,-432175.469485156,0.00633750518763956,0.00301941967256043,0.204052067286088,0.181282824186258,0.0108143791857538,0.0316150145152439,0.801476092615221,0.104716836810541,0.0143866917059629,0,0,0.0167250711605945,0.0310802931924359,0,0
573.15,3.60721442885772,2785.42474038688,920.979208273635,-432171.882861847,0.00685324018312739,0.00302175188599912,0.20375585473821,0.181019664650788,0.010745894246648,0.0315880320717819,0.795082687538005,0.108382858142645,0.0178877003766554,0,0,0.0145175960512148,0.0325411258196984,0,0
573.15,3.70741482965932,2785.42474038688,920.979208273635,-432171.882861847,0.00685324018312739,0.00302175188599912,0.20375585473821,0.181019664650788,0.010745894246648,0.0315880320717819,0.795082687538005,0.108382858142645,0.0178877003766554,0,0,0.0145175960512148,0.0325411258196984,0,0
573.15,3.80761523046092,2787.06298242787,920.979449054131,-432168.186161687,0.00736741021253243,0.0030241568294582,0.203460332019203,0.180757117969319,0.0106777179978638,0.0315610364136295,0.788711556785646,0.112033882241485,0.0213824190323045,0,0,0.0123071661813524,0.0340039393455831,0,0
573.15,3.90781563126253,2787.06298242787,920.979449054131,-432168.186161687,0.00736741021253243,0.0030241568294582,0.203460332019203,0.180757117969319,0.0106777179978638,0.0315610364136295,0.788711556785646,0.112033882241485,0.0213824190323045,0,0,0.0123071661813524,0.0340039393455831,0,0
573.15,4.00801603206413,2788.69525687368,920.979691982923,-432164.460504259,0.00788006511480441,0.00302658339253073,0.203165477028291,0.180495164507201,0.0106098406723665,0.0315340291409357,0.782361844818227,0.115670464965004,0.0248711395494723,0,0,0.0100938020663668,0.0354687194599939,0,0
573.15,4.10821643286573,2788.69525687368,920.979691982923,-432164.460504259,0.00788006511480441,0.00302658339253073,0.203165477028291,0.180495164507201,0.0106098406723665,0.0315340291409357,0.782361844818227,0.115670464965004,0.0248711395494723,0,0,0.0100938020663668,0.0354687194599939,0,0
573.15,4.20841683366733,2790.32128815162,920.979934501321,-432160.743551853,0.00839123159687302,0.00302900592692012,0.202871252489081,0.180233771147544,0.0105422693115659,0.0315069997218641,0.77603441635158,0.119291876760711,0.0283540194558889,0,0,0.00787666168551033,0.036936026024446,0,0
573.15,4.30861723446894,2790.32128815162,920.979934501321,-432160.743551853,0.00839123159687302,0.00302900592692012,0.202871252489081,0.180233771147544,0.0105422693115659,0.0315069997218641,0.77603441635158,0.119291876760711,0.0283540194558889,0,0,0.00787666168551033,0.036936026024446,0,0
573.15,4.40881763527054,2791.94110315647,920.980186466199,-432156.88465712,0.00890083031408756,0.00303152260681395,0.202577723594003,0.179972995808251,0.0104750049818828,0.0314799554906494,0.769729362619726,0.122898264734895,0.031830471271939,0,0,0.00565676211095722,0.0384051837718335,0,0
573.15,4.50901803607214,2791.94110315647,920.980186466199,-432156.88465712,0.00890083031408756,0.00303152260681395,0.202577723594003,0.179972995808251,0.0104750049818828,0.0314799554906494,0.769729362619726,0.122898264734895,0.031830471271939,0,0,0.00565676211095722,0.0384051837718335,0,0
573.15,4.60921843687375,2793.55449023444,920.980441973219,-432152.967836192,0.00940891646002763,0.003034074794958,0.202284835158318,0.179712789462397,0.0104080516886208,0.0314528934171873,0.76344727014692,0.126489042584847,0.0353008389003839,0,0,0.0034330866400829,0.039876868310579,0,0
573.15,4.70941883767535,2793.55449023444,920.980441973219,-432152.967836192,0.00940891646002763,0.003034074794958,0.202284835158318,0.179712789462397,0.0104080516886208,0.0314528934171873,0.76344727014692,0.126489042584847,0.0353008389003839,0,0,0.0034330866400829,0.039876868310579,0,0
573.15,4.80961923847695,2793.55449023444,920.980441973219,-432152.967836192,0.00940891646002763,0.003034074794958,0.202284835158318,0.179712789462397,0.0104080516886208,0.0314528934171873,0.76344727014692,0.126489042584847,0.0353008389003839,0,0,0.0034330866400829,0.039876868310579,0,0
573.15,4.90981963927856,2795.96266589017,920.98082937624,-432147.049177966,0.0101682422910854,0.00303794429099828,0.201846690289012,0.179323535188393,0.0103081978535585,0.0314122611628393,0.754066689114353,0.131846268702883,0.040495127708265,0,0,9.05741792198318e-05,0.0420890791324394,0,0
573.15,5.01002004008016,2797.16648560574,920.982633560315,-432119.568289798,0.0104073083108251,0.00305596486015637,0.201737229201739,0.179226288366523,0.0102630121273998,0.0314061561471873,0.749666851071271,0.134658157313391,0.0421230370619829,0,0,0,0.0421457984061684,0,0
573.15,5.11022044088176,2797.16648560574,920.982633560315,-432119.568289798,0.0104073083108251,0.00305596486015637,0.201737229201739,0.179226288366523,0.0102630121273998,0.0314061561471873,0.749666851071271,0.134658157313391,0.0421230370619829,0,0,0,0.0421457984061684,0,0
573.15,5.21042084168337,2799.64583743562,920.986479811428,-432061.535300411,0.0108827810438557,0.00309438039483711,0.201524854575166,0.179037611659629,0.0101705708585621,0.0313954435596415,0.74063606211559,0.14046821653554,0.0453615296294604,0,0,0,0.0421387481597681,0,0
573.15,5.31062124248497,2799.64583743562,920.986479811428,-432061.535300411,0.0108827810438557,0.00309438039483711,0.201524854575166,0.179037611659629,0.0101705708585621,0.0313954435596415,0.74063606211559,0.14046821653554,0.0453615296294604,0,0,0,0.0421387481597681,0,0
573.15,5.41082164328657,2802.12832304777,920.99017893879,-432006.425527392,0.0113584529685159,0.00313132403157326,0.20131239097767,0.178848855909672,0.0100780908629463,0.0313850365801138,0.731588310299238,0.146290825613117,0.0486041797501345,0,0,0,0.0421316477573965,0,0
573.15,5.51102204408818,2802.12832304777,920.99017893879,-432006.425527392,0.0113584529685159,0.00313132403157326,0.20131239097767,0.178848855909672,0.0100780908629463,0.0313850365801138,0.731588310299238,0.146290825613117,0.0486041797501345,0,0,0,0.0421316477573965,0,0
573.15,5.61122244488978,2804.61176104913,920.993793999775,-431953.210270488,0.0118337831007008,0.00316742580366721,0.201100080045184,0.17866023578953,0.00998567731852312,0.0313748556949291,0.722533188715303,0.152119319007567,0.0518481217301453,0,0,0,0.0421245148520558,0,0
573.15,5.71142284569138,2804.61176104913,920.993793999775,-431953.210270488,0.0118337831007008,0.00316742580366721,0.201100080045184,0.17866023578953,0.00998567731852312,0.0313748556949291,0.722533188715303,0.152119319007567,0.0518481217301453,0,0,0,0.0421245148520558,0,0
573.15,5.81162324649299,2807.09555922198,920.997341304545,-431901.593828511,0.0123086328395495,0.00320284889708857,0.20088798368516,0.178471806298684,0.00989335717203097,0.0313648578129633,0.713473193135571,0.157952002472458,0.0550925930019178,0,0,0,0.0421173535770896,0,0
573.15,5.91182364729459,2807.09555922198,920.997341304545,-431901.593828511,0.0123086328395495,0.00320284889708857,0.20088798368516,0.178471806298684,0.00989335717203097,0.0313648578129633,0.713473193135571,0.157952002472458,0.0550925930019178,0,0,0,0.0421173535770896,0,0
573.15,6.01202404809619,2809.5812267013,921.000780979178,-431852.10017795,0.0127833445104908,0.00323719546118933,0.200675948994541,0.178283431595834,0.00980106386866073,0.0313551460472712,0.704402005251334,0.163793160017254,0.0583395341157475,0,0,0,0.0421101545683937,0,0
573.15,6.1122244488978,2809.5812267013,921.000780979178,-431852.10017795,0.0127833445104908,0.00323719546118933,0.200675948994541,0.178283431595834,0.00980106386866073,0.0313551460472712,0.704402005251334,0.163793160017254,0.0583395341157475,0,0,0,0.0421101545683937,0,0
573.15,6.2124248496994,2812.06762823119,921.004149872067,-431804.158500807,0.0132576048287616,0.0032708324807158,0.200464115905083,0.178095235998388,0.00970885831714379,0.0313455888486774,0.695325107842997,0.169638888246391,0.0615874848982468,0,0,0,0.0421029301636875,0,0
573.15,6.312625250501,2812.06762823119,921.004149872067,-431804.158500807,0.0132576048287616,0.0032708324807158,0.200464115905083,0.178095235998388,0.00970885831714379,0.0313455888486774,0.695325107842997,0.169638888246391,0.0615874848982468,0,0,0,0.0421029301636875,0,0
573.15,6.41282565130261,2814.55419795974,921.00746008215,-431757.536915921,0.013731310704036,0.00330388246094894,0.200252530463105,0.177907260414564,0.00961676056027116,0.0313362169390899,0.686244471881551,0.175487936669422,0.0648356928530847,0,0,0,0.0420956816568529,0,0
573.15,6.51302605210421,2814.55419795974,921.00746008215,-431757.536915921,0.013731310704036,0.00330388246094894,0.200252530463105,0.177907260414564,0.00961676056027116,0.0313362169390899,0.686244471881551,0.175487936669422,0.0648356928530847,0,0,0,0.0420956816568529,0,0
573.15,6.61322645290581,2817.04020848754,921.010729988205,-431711.954363938,0.0142043081829529,0.00333652801264232,0.200041261433407,0.177719565936013,0.00952480052960987,0.0313270202452432,0.677162971534836,0.181338389969288,0.0680832054725336,0,0,0,0.0420884127780994,0,0
573.15,6.71342685370742,2817.04020848754,921.010729988205,-431711.954363938,0.0142043081829529,0.00333652801264232,0.200041261433407,0.177719565936013,0.00952480052960987,0.0313270202452432,0.677162971534836,0.181338389969288,0.0680832054725336,0,0,0,0.0420884127780994,0,0
573.15,6.81362725450902,2819.52690961369,921.013933781503,-431667.735016685,0.0146768190501042,0.00336851177974305,0.199830209753696,0.17753206455435,0.00943293510586486,0.0313179767979684,0.668076255931179,0.18719299015694,0.071331655591617,0,0,0,0.0420811215222959,0,0
573.15,6.91382765531062,2819.52690961369,921.013933781503,-431667.735016685,0.0146768190501042,0.00336851177974305,0.199830209753696,0.17753206455435,0.00943293510586486,0.0313179767979684,0.668076255931179,0.18719299015694,0.071331655591617,0,0,0,0.0420811215222959,0,0
573.15,7.01402805611222,2822.01264451366,921.017110093008,-431624.331459306,0.0151485165574031,0.00340021939686593,0.199619521369255,0.177344885929489,0.00934122781530298,0.0313090882066536,0.65899055156981,0.193047670844156,0.0745788753424297,0,0,0,0.0420738140369507,0,0
573.15,7.11422845691383,2822.01264451366,921.017110093008,-431624.331459306,0.0151485165574031,0.00340021939686593,0.199619521369255,0.177344885929489,0.00934122781530298,0.0313090882066536,0.65899055156981,0.193047670844156,0.0745788753424297,0,0,0,0.0420738140369507,0,0
573.15,7.21442885771543,2824.49785037877,921.020250957149,-431581.813080877,0.0156194709619563,0.00343157146004341,0.199409164899048,0.177158002182061,0.00924966499855831,0.0313003372579241,0.649904453127308,0.198903284059013,0.0778254350944614,0,0,0,0.0420664904612939,0,0
573.15,7.31462925851703,2824.49785037877,921.020250957149,-431581.813080877,0.0156194709619563,0.00343157146004341,0.199409164899048,0.177158002182061,0.00924966499855831,0.0313003372579241,0.649904453127308,0.198903284059013,0.0778254350944614,0,0,0,0.0420664904612939,0,0
573.15,7.41482965931864,2826.98245656254,921.023359341373,-431540.127660962,0.0160896594670171,0.00346259771185596,0.19919915052547,0.176971422358252,0.00915825108776736,0.031291718972657,0.640818357502482,0.204759530920127,0.08107124050078,0,0,0,0.0420591521039534,0,0
573.15,7.51503006012024,2826.98245656254,921.023359341373,-431540.127660962,0.0160896594670171,0.00346259771185596,0.19919915052547,0.176971422358252,0.00915825108776736,0.031291718972657,0.640818357502482,0.204759530920127,0.08107124050078,0,0,0,0.0420591521039534,0,0
573.15,7.61523046092184,2829.46533233343,921.026461685957,-431498.913222509,0.0165588606288337,0.00349356202524896,0.198989577158574,0.176785234331194,0.00906702913595958,0.0312832294210786,0.631736501241679,0.210613653020952,0.0843148130354088,0,0,0,0.042051803280881,0,0
573.15,7.71543086172345,2829.46533233343,921.026461685957,-431498.913222509,0.0165588606288337,0.00349356202524896,0.198989577158574,0.176785234331194,0.00906702913595958,0.0312832294210786,0.631736501241679,0.210613653020952,0.0843148130354088,0,0,0,0.042051803280881,0,0
573.15,7.81563126252505,2831.94683230159,921.029549657716,-431458.265247941,0.0170271483318224,0.00352438110924276,0.198780411797152,0.176599408782132,0.00897598477854831,0.0312748437719334,0.622657399497247,0.216466683396464,0.0875566307311162,0,0,0,0.0420444426032392,0,0
573.15,7.91583166332665,2831.94683230159,921.029549657716,-431458.265247941,0.0170271483318224,0.00352438110924276,0.198780411797152,0.176599408782132,0.00897598477854831,0.0312748437719334,0.622657399497247,0.216466683396464,0.0875566307311162,0,0,0,0.0420444426032392,0,0
573.15,8.01603206412826,2834.4261830299,921.032642995495,-431417.902884701,0.017494358625187,0.00355525208354818,0.198571727671457,0.17641401076989,0.0088851498907991,0.031266569862927,0.613584302515514,0.222316383643245,0.0907956695840724,0,0,0,0.0420370743942421,0,0
573.15,8.11623246492986,2834.4261830299,921.032642995495,-431417.902884701,0.017494358625187,0.00355525208354818,0.198571727671457,0.17641401076989,0.0088851498907991,0.031266569862927,0.613584302515514,0.222316383643245,0.0907956695840724,0,0,0,0.0420370743942421,0,0
573.15,8.21643286573146,2836.90459722537,921.035720980779,-431378.109781317,0.0179606698918609,0.00358596830942054,0.198363445104977,0.176228969508694,0.00879448979155454,0.0312584219482216,0.604513882805617,0.228164518934538,0.0940334762052659,0,0,0,0.0420297001063573,0,0
573.15,8.31663326653307,2836.90459722537,921.035720980779,-431378.109781317,0.0179606698918609,0.00358596830942054,0.198363445104977,0.176228969508694,0.00879448979155454,0.0312584219482216,0.604513882805617,0.228164518934538,0.0940334762052659,0,0,0,0.0420297001063573,0,0
573.15,8.41683366733467,2839.3808461907,921.038808027308,-431338.547221333,0.018425879088351,0.0036167735186192,0.19815565478911,0.176044365570101,0.00870404395647077,0.0312503815000837,0.595450007776737,0.234008819054081,0.0972684706146279,0,0,0,0.0420223210544706,0,0
573.15,8.51703406813627,2839.3808461907,921.038808027308,-431338.547221333,0.018425879088351,0.0036167735186192,0.19815565478911,0.176044365570101,0.00870404395647077,0.0312503815000837,0.595450007776737,0.234008819054081,0.0972684706146279,0,0,0,0.0420223210544706,0,0
573.15,8.61723446893788,2841.85384709792,921.041925169962,-431298.948910331,0.0188898128026828,0.00364787737631202,0.197948434180038,0.175860267767311,0.00861384610025288,0.0312424225441235,0.586395935070906,0.239847435564035,0.100499268777093,0,0,0,0.0420149380438421,0,0
573.15,8.71743486973948,2841.85384709792,921.041925169962,-431298.948910331,0.0188898128026828,0.00364787737631202,0.197948434180038,0.175860267767311,0.00861384610025288,0.0312424225441235,0.586395935070906,0.239847435564035,0.100499268777093,0,0,0,0.0420149380438421,0,0
573.15,8.81763527054108,2844.32350422644,921.045078427541,-431259.248304064,0.0193524249207348,0.0036793394911717,0.197741803875092,0.175676694399292,0.00852390518839491,0.0312345567171006,0.577352718524284,0.245679447766377,0.103725722489345,0,0,0,0.0420075545028935,0,0
573.15,8.91783567134269,2844.32350422644,921.045078427541,-431259.248304064,0.0193524249207348,0.0036793394911717,0.197741803875092,0.175676694399292,0.00852390518839491,0.0312345567171006,0.577352718524284,0.245679447766377,0.103725722489345,0,0,0,0.0420075545028935,0,0
573.15,9.01803607214429,2846.7905221257,921.048252643586,-431219.648018379,0.0198138468139752,0.00371100904112258,0.1975357051959,0.175493593335324,0.00843419567969439,0.0312267790053457,0.568317842057718,0.251506459018203,0.106948751087291,0,0,0,0.042000168831443,0,0
573.15,9.11823647294589,2846.7905221257,921.048252643586,-431219.648018379,0.0198138468139752,0.00371100904112258,0.1975357051959,0.175493593335324,0.00843419567969439,0.0312267790053457,0.568317842057718,0.251506459018203,0.106948751087291,0,0,0,0.042000168831443,0,0
573.15,9.21843687374749,2849.25387983935,921.051471219629,-431179.84130155,0.0202738857829714,0.00374311958904999,0.19733022421358,0.17531104104224,0.00834475503871853,0.0312190843203647,0.559295128851918,0.257325979233839,0.110167022879337,0,0,0,0.041992784714541,0,0
573.15,9.3186372745491,2849.25387983935,921.051471219629,-431179.84130155,0.0202738857829714,0.00374311958904999,0.19733022421358,0.17531104104224,0.00834475503871853,0.0312190843203647,0.559295128851918,0.257325979233839,0.110167022879337,0,0,0,0.041992784714541,0,0
573.15,9.4188376753507,2849.25387983935,921.051471219629,-431179.84130155,0.0202738857829714,0.00374311958904999,0.19733022421358,0.17531104104224,0.00834475503871853,0.0312190843203647,0.559295128851918,0.257325979233839,0.110167022879337,0,0,0,0.041992784714541,0,0
573.15,9.5190380761523,2852.94189442593,921.056387075822,-431119.725464935,0.0209613212748995,0.00379215960434895,0.197023174311978,0.17503825344411,0.00821110403267061,0.0312076946958469,0.545784597381274,0.26604069507546,0.114985299767822,0,0,0,0.0419817130795966,0,0
573.15,9.61923847695391,2854.17045600567,921.058025159878,-431099.87208817,0.0211899701987204,0.00380850012318354,0.19692104599538,0.174947521162352,0.00816665017618622,0.0312039323855928,0.541283393275271,0.268944266247219,0.116590387319496,0,0,0,0.041978020772421,0,0
573.15,9.71943887775551,2855.39497886539,921.05974393806,-431079.133785079,0.0214176940361633,0.00382564481906557,0.196819330877816,0.174857155972625,0.00812237617472325,0.0312001984223728,0.536796700510546,0.271838553097231,0.118190209495829,0,0,0,0.0419743384740211,0,0
573.15,9.81963927855711,2856.61953610714,921.061453218279,-431058.604358357,0.0216452486757195,0.00384269449539206,0.196717691334172,0.174766857923868,0.00807813506866361,0.0311964769189836,0.532309637381931,0.274733150111038,0.11979008138833,0,0,0,0.0419706541997176,0,0
573.15,9.91983967935872,2857.89344508827,921.062993157403,-431040.196329331,0.0218739716940836,0.00385805441924161,0.196615529922509,0.174676096239973,0.00803366680673996,0.0311928475858207,0.524962028757907,0.27787236137437,0.12139626329447,0.00260893432465878,0,0,0.0419675646627729,0,0
573.15,10.0200400801603,2859.17488783277,921.063979721606,-431028.440533037,0.022107071191491,0.00386789454307366,0.19651141371294,0.174583597885189,0.00798834767104853,0.0311891235158187,0.518652512129328,0.280979408299346,0.123035840150659,0.00417896708367343,0,0,0.0419641488211747,0,0
573.15,10.1202404809619,2859.17488783277,921.063979721606,-431028.440533037,0.022107071191491,0.00386789454307366,0.19651141371294,0.174583597885189,0.00798834767104853,0.0311891235158187,0.518652512129328,0.280979408299346,0.123035840150659,0.00417896708367343,0,0,0.0419641488211747,0,0
573.15,10.2204408817635,2861.70929074972,921.065640431726,-431008.722558763,0.0225751161188849,0.00388445855778605,0.196302356789653,0.174397868674144,0.00789735051399696,0.0311816565394249,0.508775566973911,0.287001084761938,0.126335014122184,0.00475001407464575,0,0,0.0419566635278963,0,0
