4.500000000000000283e-05
1.354499999999997373e-02
2.704499999999994408e-02
4.054500000000062915e-02
5.404500000000164034e-02
6.754500000000264459e-02
8.104500000000365578e-02
9.454500000000466697e-02
1.080450000000056782e-01
1.215450000000066894e-01
1.350450000000046058e-01
1.485450000000014537e-01
1.620449999999983015e-01
1.755449999999951494e-01
1.890449999999919972e-01
2.025449999999888451e-01
2.160449999999856929e-01
2.295449999999825408e-01
2.430449999999793886e-01
2.565449999999802611e-01
2.700449999999854356e-01
2.835449999999906101e-01
2.970449999999957846e-01
3.105450000000009592e-01
3.240450000000061337e-01
3.375450000000113082e-01
3.510450000000164827e-01
3.645450000000216573e-01
3.780450000000268318e-01
3.915450000000320063e-01
4.050450000000371809e-01
4.185450000000423554e-01
4.320450000000475299e-01
4.455450000000527044e-01
4.590450000000578790e-01
4.725450000000630535e-01
4.860450000000682280e-01
4.995450000000734025e-01
5.130450000000624788e-01
5.265450000000510000e-01
5.400450000000395212e-01
5.535450000000280424e-01
5.670450000000165636e-01
5.805450000000050848e-01
5.940449999999936059e-01
6.075449999999821271e-01
6.210449999999706483e-01
6.345449999999591695e-01
6.480449999999476907e-01
6.615449999999362118e-01
6.750449999999247330e-01
6.885449999999132542e-01
7.020449999999017754e-01
7.155449999998902966e-01
7.290449999998788178e-01
7.425449999998673389e-01
7.560449999998558601e-01
7.695449999998443813e-01
7.830449999998329025e-01
7.965449999998214237e-01
8.100449999998099448e-01
8.235449999997984660e-01
8.370449999997869872e-01
8.505449999997755084e-01
8.640449999997640296e-01
8.775449999997525508e-01
8.910449999997410719e-01
9.045449999997295931e-01
9.180449999997181143e-01
9.315449999997066355e-01
9.450449999996951567e-01
9.585449999996836778e-01
9.720449999996721990e-01
9.855449999996607202e-01
9.990449999996492414e-01
1.012544999999668738e+00
1.026044999999690566e+00
1.039544999999712394e+00
1.053044999999734221e+00
1.066544999999756049e+00
1.080044999999777877e+00
1.093544999999799705e+00
1.107044999999821533e+00
1.120544999999843361e+00
1.134044999999865189e+00
1.147544999999887017e+00
1.161044999999908844e+00
1.174544999999930672e+00
1.188044999999952500e+00
1.201544999999974328e+00
1.215044999999996156e+00
1.228545000000017984e+00
1.242045000000039812e+00
1.255545000000061640e+00
1.269045000000083467e+00
1.282545000000105295e+00
1.296045000000127123e+00
1.309545000000148951e+00
1.323045000000170779e+00
1.336545000000192607e+00
1.350045000000214435e+00
1.363545000000236262e+00
1.377045000000258090e+00
1.390545000000279918e+00
1.404045000000301746e+00
1.417545000000323574e+00
1.431045000000345402e+00
1.444545000000367230e+00
1.458045000000389058e+00
1.471545000000410885e+00
1.485045000000432713e+00
1.498545000000454541e+00
1.512045000000476369e+00
1.525545000000498197e+00
1.539045000000520025e+00
1.552545000000541853e+00
1.566045000000563681e+00
1.579545000000585508e+00
1.593045000000607336e+00
1.606545000000629164e+00
1.620045000000650992e+00
